timestamp,cpu_total,mem_percent,battery_percent,proc_count,top1_pid,top1_name,top1_cpu,top2_pid,top2_name,top2_cpu,top3_pid,top3_name,top3_cpu
2025-11-10 09:28:57,0.8,14.0,61.37742718446602,306,12045,gnome-system-monitor,5.4,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:29:02,1.0,13.9,61.49878640776699,299,12045,gnome-system-monitor,5.2,2860,mysqld,1.4,4451,gnome-shell,1.0
2025-11-10 09:29:07,1.0,14.0,61.58980582524272,300,12045,gnome-system-monitor,5.0,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:29:12,0.8,13.9,61.68082524271845,299,12045,gnome-system-monitor,5.2,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:29:17,0.8,13.9,61.771844660194176,299,12045,gnome-system-monitor,5.4,2860,mysqld,1.6,4451,gnome-shell,1.2
2025-11-10 09:29:22,1.0,13.9,61.89320388349515,299,12045,gnome-system-monitor,5.4,2860,mysqld,1.6,4451,gnome-shell,1.6
2025-11-10 09:29:27,0.8,13.9,61.984223300970875,299,12045,gnome-system-monitor,5.0,2860,mysqld,1.4,4451,gnome-shell,1.0
2025-11-10 09:29:32,1.0,13.9,62.0752427184466,298,12045,gnome-system-monitor,5.6,4451,gnome-shell,2.2,2860,mysqld,1.8
2025-11-10 09:29:37,0.8,14.0,62.19660194174757,298,12045,gnome-system-monitor,5.4,2860,mysqld,1.6,4451,gnome-shell,1.2
2025-11-10 09:29:42,1.9,14.5,62.2876213592233,301,12045,gnome-system-monitor,5.0,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:29:47,0.7,14.4,62.40898058252427,301,12045,gnome-system-monitor,4.6,2860,mysqld,1.2,4451,gnome-shell,0.6
2025-11-10 09:29:52,1.4,14.9,62.5,298,12045,gnome-system-monitor,4.0,2860,mysqld,0.8,4451,gnome-shell,0.8
2025-11-10 09:29:57,1.0,14.5,62.59101941747573,298,12045,gnome-system-monitor,5.4,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:30:02,1.0,14.2,62.7123786407767,298,12045,gnome-system-monitor,4.8,2860,mysqld,1.6,4451,gnome-shell,1.0
2025-11-10 09:30:07,1.0,14.1,62.80339805825243,300,12045,gnome-system-monitor,5.6,2860,mysqld,1.6,4451,gnome-shell,1.6
2025-11-10 09:30:12,0.8,14.0,62.9247572815534,300,12045,gnome-system-monitor,5.4,2860,mysqld,1.4,4451,gnome-shell,1.2
2025-11-10 09:30:17,0.9,14.0,63.015776699029125,300,12045,gnome-system-monitor,5.6,2860,mysqld,1.6,4451,gnome-shell,1.6
2025-11-10 09:30:22,1.4,14.0,63.10679611650485,302,12045,gnome-system-monitor,5.0,4451,gnome-shell,3.2,2860,mysqld,1.6
2025-11-10 09:30:27,3.8,16.2,63.19781553398058,308,4451,gnome-shell,15.0,12045,gnome-system-monitor,7.6,2860,mysqld,1.4
2025-11-10 09:30:32,3.6,15.7,63.28883495145631,308,4451,gnome-shell,14.5,65103,nautilus,9.4,12045,gnome-system-monitor,7.2
2025-11-10 09:30:37,3.0,15.3,63.41019417475728,308,4451,gnome-shell,17.1,65103,nautilus,7.4,12045,gnome-system-monitor,4.6
2025-11-10 09:30:42,13.6,19.9,63.50121359223301,318,4451,gnome-shell,13.6,12045,gnome-system-monitor,3.4,53397,kworker/u48:0-events_unbound,2.0
2025-11-10 09:30:47,1.7,19.6,63.62257281553398,318,65286,firefox,6.6,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.6
2025-11-10 09:30:52,6.4,18.8,63.713592233009706,318,4451,gnome-shell,25.5,65286,firefox,25.5,65541,Privileged Cont,12.4
2025-11-10 09:30:57,10.8,18.9,63.804611650485434,319,65286,firefox,61.7,4451,gnome-shell,24.1,65541,Privileged Cont,22.3
2025-11-10 09:31:02,8.7,19.8,63.925970873786405,319,65286,firefox,42.7,66170,Isolated Web Co,17.2,65541,Privileged Cont,13.8
2025-11-10 09:31:07,11.2,20.3,64.01699029126213,320,65286,firefox,45.9,66186,Isolated Web Co,20.8,66170,Isolated Web Co,19.6
2025-11-10 09:31:12,16.2,22.0,64.10800970873787,321,66186,Isolated Web Co,62.2,65286,firefox,59.0,4451,gnome-shell,23.1
2025-11-10 09:31:17,7.5,21.3,64.22936893203884,321,65286,firefox,26.5,65541,Privileged Cont,12.7,4451,gnome-shell,12.1
2025-11-10 09:31:22,7.0,20.8,64.35072815533981,321,65286,firefox,22.1,65541,Privileged Cont,18.7,4451,gnome-shell,14.9
2025-11-10 09:31:27,4.3,20.6,64.44174757281553,321,65286,firefox,11.4,66170,Isolated Web Co,10.2,65541,Privileged Cont,9.6
2025-11-10 09:31:32,3.1,20.7,64.53276699029126,322,65286,firefox,8.4,4451,gnome-shell,7.0,66186,Isolated Web Co,5.8
2025-11-10 09:31:37,6.0,22.1,64.62378640776699,326,4451,gnome-shell,18.4,12045,gnome-system-monitor,4.2,65286,firefox,2.2
2025-11-10 09:31:42,10.5,25.6,64.71480582524272,339,65286,firefox,17.1,4451,gnome-shell,15.1,12045,gnome-system-monitor,4.4
2025-11-10 09:31:47,4.5,25.4,64.83616504854369,341,4451,gnome-shell,12.7,67847,chrome,9.4,67905,chrome,7.0
2025-11-10 09:31:52,7.2,24.6,64.92718446601941,335,68404,chrome,26.7,67847,chrome,15.0,67905,chrome,12.2
2025-11-10 09:31:57,12.1,26.1,65.04854368932038,341,68404,chrome,63.7,67847,chrome,13.7,67907,chrome,12.2
2025-11-10 09:32:03,5.5,25.8,65.13956310679612,340,68404,chrome,30.3,4451,gnome-shell,8.0,12045,gnome-system-monitor,4.4
2025-11-10 09:32:08,7.0,25.8,65.23058252427184,341,68404,chrome,37.8,67907,chrome,13.3,67847,chrome,12.7
2025-11-10 09:32:13,5.6,25.6,65.35194174757281,340,67847,chrome,19.9,67907,chrome,17.1,68404,chrome,12.7
2025-11-10 09:32:18,5.4,25.6,65.44296116504854,340,67847,chrome,18.1,67907,chrome,17.1,68404,chrome,12.3
2025-11-10 09:32:23,3.0,25.0,65.56432038834951,341,68404,chrome,12.6,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.6
2025-11-10 09:32:28,1.6,24.8,65.65533980582525,339,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:32:33,1.4,24.6,65.74635922330097,339,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:32:38,1.3,24.6,65.86771844660194,338,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:32:43,2.0,24.5,65.95873786407768,338,12045,gnome-system-monitor,4.6,65286,firefox,3.2,4451,gnome-shell,2.8
2025-11-10 09:32:48,1.2,24.5,66.0497572815534,339,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:32:53,1.4,24.5,66.14077669902913,338,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.6,66170,Isolated Web Co,2.2
2025-11-10 09:32:58,1.3,24.4,66.2621359223301,338,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:33:03,1.8,24.5,66.35315533980582,339,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:33:08,1.6,24.6,66.4745145631068,339,12045,gnome-system-monitor,4.4,67847,chrome,4.0,4451,gnome-shell,2.4
2025-11-10 09:33:13,1.5,24.5,66.56553398058253,339,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0+i915_flip,2.0
2025-11-10 09:33:18,1.5,24.5,66.65655339805825,338,12045,gnome-system-monitor,4.6,66170,Isolated Web Co,4.0,4451,gnome-shell,2.6
2025-11-10 09:33:23,1.5,24.5,66.77791262135922,338,12045,gnome-system-monitor,4.8,4451,gnome-shell,3.0,66170,Isolated Web Co,2.2
2025-11-10 09:33:28,1.3,24.4,66.86893203883496,338,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:33:33,1.3,24.4,66.95995145631068,337,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:33:38,1.4,24.4,67.08131067961165,337,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:33:43,1.6,24.4,67.17233009708738,337,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.6,65286,firefox,2.2
2025-11-10 09:33:48,1.3,24.4,67.29368932038835,337,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:33:53,1.2,24.4,67.38470873786407,337,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:33:58,2.5,24.5,67.47572815533981,337,68404,chrome,13.8,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.8
2025-11-10 09:34:03,1.5,24.5,67.56674757281553,337,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:08,1.4,24.5,67.6881067961165,337,12045,gnome-system-monitor,4.2,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:13,1.2,24.5,67.77912621359224,337,12045,gnome-system-monitor,4.4,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:18,1.1,24.5,67.9004854368932,337,12045,gnome-system-monitor,4.2,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:23,1.7,24.5,67.99150485436893,337,12045,gnome-system-monitor,4.4,66170,Isolated Web Co,3.2,4451,gnome-shell,2.6
2025-11-10 09:34:28,1.3,24.4,68.08252427184466,337,12045,gnome-system-monitor,4.4,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:33,1.2,24.4,68.20388349514563,337,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:34:38,1.3,24.4,68.29490291262135,338,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.8,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:34:43,1.5,24.4,68.41626213592232,337,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:48,1.3,24.4,68.50728155339806,337,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.6,65286,firefox,2.0
2025-11-10 09:34:53,1.4,24.4,68.59830097087378,337,12045,gnome-system-monitor,5.0,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:34:58,1.4,24.4,68.71966019417475,337,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:35:03,1.4,24.4,68.78033980582525,337,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.6
2025-11-10 09:35:08,1.4,24.4,68.90169902912622,337,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:35:13,1.3,24.4,68.99271844660194,337,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:18,1.3,24.4,69.11407766990291,337,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:23,1.6,24.4,69.20509708737865,335,12045,gnome-system-monitor,5.4,4451,gnome-shell,3.2,66170,Isolated Web Co,2.4
2025-11-10 09:35:28,1.2,24.4,69.29611650485437,335,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:33,1.2,24.4,69.41747572815534,335,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:38,1.4,24.4,69.50849514563107,336,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:43,1.3,24.4,69.62985436893204,335,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:35:48,2.3,24.6,69.72087378640776,335,65286,firefox,11.8,12045,gnome-system-monitor,4.6,4451,gnome-shell,3.0
2025-11-10 09:35:53,1.2,24.5,69.8118932038835,333,12045,gnome-system-monitor,4.0,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:35:58,1.3,24.5,69.93325242718447,333,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:36:03,1.7,24.5,70.02427184466019,333,12045,gnome-system-monitor,4.4,66170,Isolated Web Co,3.6,4451,gnome-shell,2.6
2025-11-10 09:36:08,1.4,24.5,70.11529126213593,333,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.8,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:36:13,1.3,24.5,70.2366504854369,333,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.8,66186,Isolated Web Co,2.2
2025-11-10 09:36:18,1.3,24.5,70.32766990291262,333,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:36:23,1.4,24.5,70.41868932038835,333,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:36:28,1.3,24.5,70.50970873786407,333,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.6,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:36:33,1.2,24.5,70.63106796116504,332,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:36:38,1.2,24.5,70.72208737864078,332,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:36:43,1.4,24.5,70.84344660194175,332,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:36:48,1.3,24.5,70.93446601941747,332,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.8,65286,firefox,2.2
2025-11-10 09:36:54,1.9,24.1,71.05582524271844,332,12045,gnome-system-monitor,5.2,65286,firefox,4.8,66186,Isolated Web Co,2.8
2025-11-10 09:36:59,1.3,24.1,71.11650485436893,331,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:37:04,1.7,24.0,71.2378640776699,331,12045,gnome-system-monitor,5.2,66170,Isolated Web Co,3.2,4451,gnome-shell,2.6
2025-11-10 09:37:09,5.9,24.2,71.35922330097087,333,68404,chrome,26.5,4451,gnome-shell,23.1,67905,chrome,5.4
2025-11-10 09:37:14,2.9,24.1,71.4502427184466,332,68404,chrome,9.0,4451,gnome-shell,6.2,67905,chrome,5.0
2025-11-10 09:37:19,5.3,24.2,71.57160194174757,333,68404,chrome,29.5,4451,gnome-shell,9.8,67905,chrome,6.6
2025-11-10 09:37:24,6.0,24.4,71.6626213592233,332,68404,chrome,29.9,4451,gnome-shell,13.9,67905,chrome,7.8
2025-11-10 09:37:29,9.0,25.4,71.75364077669903,336,4451,gnome-shell,21.9,67847,chrome,6.0,67905,chrome,6.0
2025-11-10 09:37:34,10.9,28.9,71.84466019417475,351,4451,gnome-shell,12.2,68404,chrome,6.2,12045,gnome-system-monitor,3.0
2025-11-10 09:37:39,11.9,28.0,71.96601941747574,347,77233,brave,32.1,4451,gnome-shell,29.4,77151,brave,27.2
2025-11-10 09:37:44,9.4,27.1,72.05703883495146,347,4451,gnome-shell,33.6,77233,brave,18.1,12045,gnome-system-monitor,13.3
2025-11-10 09:37:49,7.5,26.7,72.14805825242719,348,4451,gnome-shell,29.7,77233,brave,15.9,12045,gnome-system-monitor,12.4
2025-11-10 09:37:54,6.7,26.2,72.26941747572816,348,4451,gnome-shell,27.7,77233,brave,18.3,77466,brave,8.8
2025-11-10 09:37:59,9.5,27.5,72.36043689320388,349,77233,brave,35.6,4451,gnome-shell,24.1,77151,brave,18.3
2025-11-10 09:38:04,6.6,27.2,72.48179611650485,350,77151,brave,17.5,77233,brave,15.3,4451,gnome-shell,14.7
2025-11-10 09:38:09,4.5,26.8,72.57281553398059,350,77233,brave,10.6,77151,brave,10.2,4451,gnome-shell,9.0
2025-11-10 09:38:14,2.4,26.2,72.66383495145631,349,4451,gnome-shell,6.8,12045,gnome-system-monitor,4.4,77151,brave,4.2
2025-11-10 09:38:19,2.6,26.3,72.78519417475728,349,4451,gnome-shell,11.2,12045,gnome-system-monitor,6.2,65286,firefox,6.2
2025-11-10 09:38:24,1.4,26.0,72.87621359223301,349,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:38:29,1.3,26.0,72.96723300970874,348,12045,gnome-system-monitor,4.6,4451,gnome-shell,3.0,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:38:34,1.6,26.0,73.0885922330097,348,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:38:39,1.5,25.9,73.17961165048544,348,12045,gnome-system-monitor,4.6,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:38:44,1.9,26.1,73.27063106796116,349,12045,gnome-system-monitor,4.6,4451,gnome-shell,3.2,77151,brave,3.2
2025-11-10 09:38:49,1.3,25.9,73.3616504854369,348,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:38:54,1.4,25.9,73.48300970873787,348,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.8,65286,firefox,2.0
2025-11-10 09:38:59,1.4,26.0,73.57402912621359,349,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:04,1.4,25.9,73.69538834951456,348,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:09,1.2,25.9,73.7864077669903,348,12045,gnome-system-monitor,4.4,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:14,1.2,26.0,73.90776699029126,348,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.6,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:39:19,1.2,26.0,73.99878640776699,348,12045,gnome-system-monitor,5.0,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:24,1.4,26.0,74.08980582524272,348,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:29,1.3,26.0,74.21116504854369,348,12045,gnome-system-monitor,4.8,4451,gnome-shell,3.2,141,kworker/u49:0-i915_flip,2.0
2025-11-10 09:39:34,1.2,26.0,74.30218446601941,348,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:39,1.1,25.9,74.42354368932038,348,12045,gnome-system-monitor,4.6,4451,gnome-shell,2.8,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:39:44,1.7,26.1,74.51456310679612,352,12045,gnome-system-monitor,4.6,4451,gnome-shell,3.0,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:49,1.3,25.9,74.60558252427184,348,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:39:54,1.4,25.9,74.69660194174757,348,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.8,65286,firefox,2.2
2025-11-10 09:39:59,1.3,25.9,74.7876213592233,348,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.6,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:04,1.5,25.9,74.90898058252426,349,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:09,1.3,25.9,75.0,349,12045,gnome-system-monitor,4.8,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:14,1.3,26.0,75.12135922330097,349,12045,gnome-system-monitor,5.6,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:19,1.2,26.0,75.2123786407767,349,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:24,1.4,26.0,75.30339805825243,349,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.4,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:40:29,1.5,26.0,75.4247572815534,349,12045,gnome-system-monitor,5.2,77151,brave,4.0,4451,gnome-shell,2.4
2025-11-10 09:40:34,1.3,26.0,75.51577669902913,350,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.2,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:39,1.2,26.0,75.6371359223301,349,12045,gnome-system-monitor,5.2,4451,gnome-shell,2.8,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:44,1.5,26.0,75.72815533980582,349,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.4,141,kworker/u49:0+i915_flip,1.8
2025-11-10 09:40:49,1.3,26.0,75.81917475728156,350,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.4,141,kworker/u49:0-i915_flip,1.8
2025-11-10 09:40:54,1.5,26.0,75.94053398058253,349,12045,gnome-system-monitor,5.0,4451,gnome-shell,2.8,65286,firefox,2.2
2025-11-10 09:40:59,1.8,26.1,76.03155339805825,350,4451,gnome-shell,8.4,12045,gnome-system-monitor,4.4,141,kworker/u49:0-i915_flip,1.6
2025-11-10 09:41:04,7.3,27.2,76.12257281553399,354,4451,gnome-shell,22.9,65103,nautilus,5.0,12045,gnome-system-monitor,4.2
2025-11-10 09:41:09,2.8,27.2,76.2135922330097,354,65103,nautilus,11.4,4451,gnome-shell,10.4,12045,gnome-system-monitor,4.0
2025-11-10 09:41:14,3.5,26.2,76.33495145631068,351,65103,nautilus,15.5,4451,gnome-shell,12.8,12045,gnome-system-monitor,4.0
2025-11-10 09:41:19,1.8,26.1,76.42597087378641,351,4451,gnome-shell,5.4,65103,nautilus,5.4,12045,gnome-system-monitor,4.0
2025-11-10 09:41:25,3.1,26.8,76.51699029126213,351,4451,gnome-shell,10.8,65103,nautilus,10.8,12045,gnome-system-monitor,3.8
2025-11-10 09:41:30,27.2,34.0,76.6383495145631,374,4451,gnome-shell,17.0,65103,nautilus,8.2,5055,Xwayland,4.2
2025-11-10 09:41:35,32.3,40.6,76.72936893203884,375,83918,code,100.6,83659,code,51.4,83615,code,20.3
2025-11-10 09:41:40,17.3,42.4,76.85072815533981,368,85035,code,115.1,4451,gnome-shell,27.1,83659,code,14.5
2025-11-10 09:41:45,3.9,42.2,76.94174757281553,368,83918,code,14.5,4451,gnome-shell,8.4,65103,nautilus,8.4
2025-11-10 09:41:50,2.6,41.4,77.0631067961165,368,65103,nautilus,9.4,4451,gnome-shell,9.0,12045,gnome-system-monitor,4.2
2025-11-10 09:41:55,2.0,41.0,77.12378640776699,368,4451,gnome-shell,4.8,12045,gnome-system-monitor,4.6,65103,nautilus,4.0
2025-11-10 09:42:00,3.3,40.3,77.24514563106796,368,83659,code,16.0,12045,gnome-system-monitor,4.6,4451,gnome-shell,4.2
2025-11-10 09:42:05,17.1,45.7,77.36650485436893,370,83933,code,17.0,65103,nautilus,12.2,4451,gnome-shell,11.2
2025-11-10 09:42:10,23.7,49.9,77.45752427184466,373,86078,code,89.4,86063,code,41.5,86039,code,36.9
2025-11-10 09:42:15,3.0,50.1,77.51820388349515,375,86078,code,8.8,86039,code,7.4,12045,gnome-system-monitor,4.8
2025-11-10 09:42:20,1.5,50.3,77.63956310679612,374,12045,gnome-system-monitor,4.8,86078,code,3.0,2860,mysqld,1.4
2025-11-10 09:42:25,1.4,49.9,77.73058252427184,374,12045,gnome-system-monitor,5.0,86078,code,1.4,2860,mysqld,1.2
2025-11-10 09:42:30,1.4,49.7,77.85194174757281,374,12045,gnome-system-monitor,5.0,83904,code,1.6,2860,mysqld,1.4
2025-11-10 09:42:35,2.4,49.0,77.94296116504854,374,86039,code,13.2,12045,gnome-system-monitor,5.0,83904,code,1.6
2025-11-10 09:42:40,2.2,48.9,78.03398058252426,374,86078,code,10.0,12045,gnome-system-monitor,5.2,65286,firefox,1.8
2025-11-10 09:42:45,1.7,48.9,78.125,375,12045,gnome-system-monitor,5.2,2860,mysqld,1.4,86078,code,1.4
2025-11-10 09:42:50,1.4,48.8,78.24635922330097,375,12045,gnome-system-monitor,4.8,4451,gnome-shell,1.6,2860,mysqld,1.4
2025-11-10 09:42:55,1.4,48.8,78.36771844660194,375,12045,gnome-system-monitor,5.0,65286,firefox,2.2,83904,code,1.4
2025-11-10 09:43:00,1.3,48.8,78.45873786407768,374,12045,gnome-system-monitor,4.8,2860,mysqld,1.4,4451,gnome-shell,1.4
2025-11-10 09:43:05,1.7,48.9,78.5497572815534,375,12045,gnome-system-monitor,5.2,2860,mysqld,1.4,4451,gnome-shell,1.2
2025-11-10 09:43:10,1.3,48.9,78.67111650485437,374,12045,gnome-system-monitor,4.6,2860,mysqld,1.2,4451,gnome-shell,1.2
2025-11-10 09:43:15,1.3,48.9,78.7621359223301,374,12045,gnome-system-monitor,5.0,2860,mysqld,1.2,4451,gnome-shell,1.2
2025-11-10 09:43:20,2.3,47.8,78.85315533980582,374,85035,code,11.2,12045,gnome-system-monitor,6.2,2860,mysqld,1.6
2025-11-10 09:43:25,1.7,47.9,78.94417475728156,374,12045,gnome-system-monitor,6.6,2860,mysqld,1.6,4451,gnome-shell,1.4
2025-11-10 09:43:30,2.4,47.2,79.03519417475728,374,83918,code,11.3,12045,gnome-system-monitor,6.4,2860,mysqld,1.6
2025-11-10 09:43:35,1.4,47.2,79.12621359223301,374,12045,gnome-system-monitor,6.0,4451,gnome-shell,1.4,83904,code,1.4
2025-11-10 09:43:40,3.4,47.1,79.24757281553399,375,4451,gnome-shell,19.7,12045,gnome-system-monitor,5.2,65103,nautilus,3.8
2025-11-10 09:43:45,3.2,46.9,79.3385922330097,375,65103,nautilus,12.0,4451,gnome-shell,9.6,12045,gnome-system-monitor,5.4
2025-11-10 09:43:50,4.6,47.0,79.42961165048544,376,4451,gnome-shell,10.8,83615,code,6.0,65103,nautilus,5.8
2025-11-10 09:43:55,2.3,45.7,79.52063106796116,377,12045,gnome-system-monitor,6.0,86566,code,5.0,4451,gnome-shell,4.2
2025-11-10 09:44:00,1.9,45.7,79.64199029126213,376,12045,gnome-system-monitor,5.4,4451,gnome-shell,2.6,65286,firefox,2.0
2025-11-10 09:44:05,1.6,45.7,79.73300970873787,376,12045,gnome-system-monitor,5.6,4451,gnome-shell,3.8,2860,mysqld,1.4
2025-11-10 09:44:10,1.7,45.7,79.82402912621359,376,12045,gnome-system-monitor,5.0,4451,gnome-shell,3.8,4558,ibus-daemon,1.6
